,sr,nsecode,name,bsecode,per_chg,close,volume,ScreenerName,TimeOfDay
0,1,MPSLTD,Mps Limited,532440,8.16,1008.2,31063,Intraday Buying seen in the past 15 minutes,27/01/2023 09:31:32
3,4,TATAMTRDVR,Tata Motors Limited,570001,7.73,231.95,2034867,Intraday Buying seen in the past 15 minutes,27/01/2023 09:31:32
1,2,TATAMOTORS,Tata Motors Limited,500570,7.64,451.05,12884876,Intraday Buying seen in the past 15 minutes,27/01/2023 09:31:32
5,6,RPPINFRA,R.p.p. Infra Projects Limited,533284,2.6,45.45,14602,Intraday Buying seen in the past 15 minutes,27/01/2023 09:31:32
4,5,AUTOBEES,Nippon India Nifty Auto ETF,,2.58,133.8,45768,Intraday Buying seen in the past 15 minutes,27/01/2023 09:31:32
2,3,ISGEC,ISGEC Heavy Engineering  Ltd,533033,1.15,450.15,1289,Intraday Buying seen in the past 15 minutes,27/01/2023 09:31:32
57,58,UNICHEMLAB,Unichem Laboratories Limited,506690,7.52,290.95,41016,BUY open equals to Low,27/01/2023 09:32:54
52,53,ASAL,Automotive Stampings And Assemblies Limited,520119,7.23,356.7,29220,BUY open equals to Low,27/01/2023 09:32:54
26,27,MPSLTD,Mps Limited,532440,6.16,989.55,31993,BUY open equals to Low,27/01/2023 09:32:54
137,138,RAJMET,Rajnandini Metal Ltd,535113,5.83,18.15,298217,BUY open equals to Low,27/01/2023 09:32:54
50,51,REPRO,Repro India Limited,532687,4.97,382.0,22520,BUY open equals to Low,27/01/2023 09:32:54
122,123,SUMIT,Sumit Woods Ltd,535107,4.2,31.0,66878,BUY open equals to Low,27/01/2023 09:32:54
118,119,NKIND,Nk Industries Limited,519494,3.93,40.95,25,BUY open equals to Low,27/01/2023 09:32:54
150,151,CCCL,Consolidated Construction Consortium Limited,532902,3.7,1.4,10604,BUY open equals to Low,27/01/2023 09:32:54
98,99,ARVIND,Arvind Limited,500101,3.24,87.5,386206,BUY open equals to Low,27/01/2023 09:32:54
85,86,ASHOKLEY,Ashok Leyland Limited,500477,3.07,150.85,2919386,BUY open equals to Low,27/01/2023 09:32:54
11,12,SUPREMEIND,Supreme Industries Limited,509930,2.91,2483.95,12234,BUY open equals to Low,27/01/2023 09:32:54
141,142,SEPOWER,S.e. Power Limited,534598,2.48,16.55,373,BUY open equals to Low,27/01/2023 09:32:54
94,95,KEYFINSERV,Keynote Financial Services Ltd,512597,2.36,103.9,81,BUY open equals to Low,27/01/2023 09:32:54
142,143,MANUGRAPH,Manugraph India Limited,505324,2.27,15.8,2069,BUY open equals to Low,27/01/2023 09:32:54
33,34,IMPAL,India Motor Parts And Accessories Limited,590065,2.15,719.9,356,BUY open equals to Low,27/01/2023 09:32:54
135,136,MOMENTUM,MOMENTUM,,2.02,19.2,543,BUY open equals to Low,27/01/2023 09:32:54
75,76,HDFCMOMENT,HDFC Nifty 200 Momentum 30 ETF,543628,2.02,191.8,5,BUY open equals to Low,27/01/2023 09:32:54
116,117,TERASOFT,Tera Software Ltd,533982,2.01,43.15,1490,BUY open equals to Low,27/01/2023 09:32:54
149,150,INVENTURE,Inventure Growth & Securities Limited,533506,2.0,2.55,192672,BUY open equals to Low,27/01/2023 09:32:54
128,129,ICICI500,ICICI Prudential S&P BSE 500 ETF,541313,1.73,25.86,10752,BUY open equals to Low,27/01/2023 09:32:54
7,8,ESABINDIA,Esab India Limited,500133,1.67,4165.05,1340,BUY open equals to Low,27/01/2023 09:32:54
84,85,KILITCH,Kilitch Drugs (india) Limited,524500,1.61,155.0,1474,BUY open equals to Low,27/01/2023 09:32:54
53,54,LAURUSLABS,Laurus Labs Limited,540222,1.26,346.5,74837,BUY open equals to Low,27/01/2023 09:32:54
18,19,KINGFA,Kingfa Science & Technology (india) Limited,524019,1.17,1327.05,695,BUY open equals to Low,27/01/2023 09:32:54
119,120,SIGIND,Signet Industries Ltd,512131,1.16,39.1,251,BUY open equals to Low,27/01/2023 09:32:54
71,72,TAJGVK,Taj Gvk Hotels & Resorts Limited,532390,1.16,205.0,8002,BUY open equals to Low,27/01/2023 09:32:54
87,88,KUANTUM,Kuantum Papers Ltd,532937,1.15,140.7,4871,BUY open equals to Low,27/01/2023 09:32:54
109,110,DHRUV,Dhruv Consultancy Services Ltd,541302,1.09,60.2,1404,BUY open equals to Low,27/01/2023 09:32:54
31,32,MALLCOM,Mallcom (India) Ltd,539400,1.07,735.25,66,BUY open equals to Low,27/01/2023 09:32:54
147,148,UMESLTD,Usha Martin Education & Solutions Limited,532398,1.05,4.8,204,BUY open equals to Low,27/01/2023 09:32:54
134,135,SALSTEEL,SAL Steel,532604,1.01,20.0,152591,BUY open equals to Low,27/01/2023 09:32:54
112,113,BSLGOLDETF,Aditya Birla Sun Life Gold ETF,533408,0.98,51.74,2061,BUY open equals to Low,27/01/2023 09:32:54
70,71,JYOTHYLAB,Jyothy Laboratories Limited,532926,0.91,205.7,66355,BUY open equals to Low,27/01/2023 09:32:54
89,90,LYKALABS,Lyka Labs Limited,500259,0.85,136.55,4098,BUY open equals to Low,27/01/2023 09:32:54
111,112,VINEETLAB,Vineet Laboratories Ltd,543298,0.61,57.45,795,BUY open equals to Low,27/01/2023 09:32:54
44,45,MANORG,Mangalam Organics Ltd,514418,0.6,483.05,267,BUY open equals to Low,27/01/2023 09:32:54
17,18,BEML,Beml Limited,500048,0.54,1500.9,3242,BUY open equals to Low,27/01/2023 09:32:54
19,20,VBL,Varun Beverages Limited,540180,0.53,1246.2,77874,BUY open equals to Low,27/01/2023 09:32:54
67,68,APEX,Apex Frozen Foods,540692,0.51,238.4,1722,BUY open equals to Low,27/01/2023 09:32:54
54,55,MAGADSUGAR,Magadh Sugar & Energy Ltd,540650,0.48,316.7,496,BUY open equals to Low,27/01/2023 09:32:54
90,91,ANDHRSUGAR,The Andhra Sugars Limited,590062,0.46,131.05,5336,BUY open equals to Low,27/01/2023 09:32:54
81,82,QUICKHEAL,Quick Heal Technologies Limited,539678,0.42,168.0,8259,BUY open equals to Low,27/01/2023 09:32:54
29,30,CGCL,Capri Global Capital Limited,531595,0.38,754.0,1189,BUY open equals to Low,27/01/2023 09:32:54
