,sr,nsecode,name,bsecode,per_chg,close,volume,ScreenerName,TimeOfDay
5,6,BRITANNIA,Britannia Industries Limited,500825,-0.03,4379.2,7934,PERFECT BEARISH,30/01/2023 09:26:06
21,22,INTELLECT,Intellect Design Arena Limited,538835,-0.05,401.1,48239,PERFECT BEARISH,30/01/2023 09:26:06
2,3,BOSCHLTD,Bosch Limited,500530,-0.07,16684.9,646,PERFECT BEARISH,30/01/2023 09:26:06
3,4,ULTRACEMCO,Ultratech Cement Limited,532538,-0.12,6707.75,45594,PERFECT BEARISH,30/01/2023 09:26:06
15,16,IPCALAB,Ipca Laboratories Limited,524494,-0.16,850.1,1266,PERFECT BEARISH,30/01/2023 09:26:06
14,15,CIPLA,Cipla Limited,500087,-0.54,1041.6,81941,PERFECT BEARISH,30/01/2023 09:26:06
13,14,TRENT,Trent Limited,500251,-0.55,1169.85,21221,PERFECT BEARISH,30/01/2023 09:26:06
9,10,SRF,Srf Limited,503806,-0.57,2119.0,23365,PERFECT BEARISH,30/01/2023 09:26:06
19,20,CHOLAFIN,Cholamandalam Investment And Finance Company Limited,511243,-0.6,705.65,29781,PERFECT BEARISH,30/01/2023 09:26:06
27,28,FEDERALBNK,The Federal Bank  Limited,500469,-0.64,131.15,638315,PERFECT BEARISH,30/01/2023 09:26:06
4,5,INDIAMART,Indiamart Intermesh Ltd,542726,-0.68,4404.05,4205,PERFECT BEARISH,30/01/2023 09:26:06
11,12,MCX,Multi Commodity Exchange Of India Limited,534091,-0.74,1487.0,3676,PERFECT BEARISH,30/01/2023 09:26:06
25,26,ASHOKLEY,Ashok Leyland Limited,500477,-0.84,148.1,711093,PERFECT BEARISH,30/01/2023 09:26:06
23,24,BSOFT,Birlasoft Ltd,532400,-0.86,288.4,59387,PERFECT BEARISH,30/01/2023 09:26:06
0,1,PAGEIND,Page Industries Limited,532827,-0.86,39527.75,393,PERFECT BEARISH,30/01/2023 09:26:06
12,13,M&M,Mahindra & Mahindra Limited,500520,-0.88,1308.6,56317,PERFECT BEARISH,30/01/2023 09:26:06
17,18,UPL,Upl Limited,512070,-0.91,737.95,73828,PERFECT BEARISH,30/01/2023 09:26:06
22,23,GLENMARK,Glenmark Pharmaceuticals Limited,532296,-0.96,377.6,29610,PERFECT BEARISH,30/01/2023 09:26:06
26,27,PFC,Power Finance Corporation Limited,532810,-0.96,134.8,594824,PERFECT BEARISH,30/01/2023 09:26:06
1,2,NESTLEIND,Nestle India Limited,500790,-0.97,19030.0,1563,PERFECT BEARISH,30/01/2023 09:26:06
24,25,PETRONET,Petronet Lng Limited,532522,-1.09,223.1,95678,PERFECT BEARISH,30/01/2023 09:26:06
16,17,BHARTIARTL,Bharti Airtel Limited,532454,-1.15,765.6,264816,PERFECT BEARISH,30/01/2023 09:26:06
18,19,JSWSTEEL,Jsw Steel Limited,500228,-1.25,712.3,129518,PERFECT BEARISH,30/01/2023 09:26:06
