,sr,nsecode,name,bsecode,per_chg,close,volume,ScreenerName,TimeOfDay
25,26,INDUSTOWER,Indus Towers Ltd (Bharti Infratel),534816,3.25,141.45,718330,15 minute Stock Breakouts,30/01/2023 09:26:05
9,10,RATNAMANI,Ratnamani Metals & Tubes Limited,520111,2.75,2054.8,2547,15 minute Stock Breakouts,30/01/2023 09:26:05
19,20,CHALET,Chalet Hotels Ltd,542399,2.28,358.7,9271,15 minute Stock Breakouts,30/01/2023 09:26:05
5,6,BAJFINANCE,Bajaj Finance Limited,500034,2.02,5877.15,160890,15 minute Stock Breakouts,30/01/2023 09:26:05
18,19,JKPAPER,Jk Paper Limited,532162,1.96,395.45,42400,15 minute Stock Breakouts,30/01/2023 09:26:05
21,22,INDHOTEL,The Indian Hotels Company Limited,500850,1.78,291.55,125617,15 minute Stock Breakouts,30/01/2023 09:26:05
13,14,HGS,Hinduja Global Solutions Limited,532859,1.69,1318.0,11403,15 minute Stock Breakouts,30/01/2023 09:26:05
7,8,NAUKRI,Info Edge (india) Limited,532777,1.58,3701.5,17624,15 minute Stock Breakouts,30/01/2023 09:26:05
26,27,FSL,Firstsource Solutions Limited,532809,1.45,104.95,178694,15 minute Stock Breakouts,30/01/2023 09:26:05
4,5,BAJAJHLDNG,Bajaj Holdings & Investment Limited,500490,1.44,5990.05,4912,15 minute Stock Breakouts,30/01/2023 09:26:05
17,18,ZYDUSLIFE,Zydus Lifesciences Ltd,532321,1.39,436.3,75465,15 minute Stock Breakouts,30/01/2023 09:26:05
14,15,AJANTPHARM,Ajanta Pharma Limited,532331,1.35,1200.35,6433,15 minute Stock Breakouts,30/01/2023 09:26:05
6,7,NAVINFLUOR,Navin Fluorine International Limited,532504,1.17,3861.15,4080,15 minute Stock Breakouts,30/01/2023 09:26:05
8,9,AIAENG,Aia Engineering Limited,532683,1.11,2627.7,13362,15 minute Stock Breakouts,30/01/2023 09:26:05
0,1,MRF,Mrf Limited,500290,1.07,89202.15,741,15 minute Stock Breakouts,30/01/2023 09:26:05
23,24,ASTERDM,Aster DM Healthcare Ltd,540975,0.99,214.5,5304,15 minute Stock Breakouts,30/01/2023 09:26:05
24,25,NTPC,Ntpc Limited,532555,0.96,167.9,1477258,15 minute Stock Breakouts,30/01/2023 09:26:05
15,16,SYMPHONY,Symphony Limited,517385,0.95,956.0,2527,15 minute Stock Breakouts,30/01/2023 09:26:05
10,11,GODFRYPHLP,Godfrey Phillips India Limited,500163,0.65,1903.0,12362,15 minute Stock Breakouts,30/01/2023 09:26:05
22,23,GRANULES,Granules India Limited,532482,0.65,285.65,183981,15 minute Stock Breakouts,30/01/2023 09:26:05
2,3,MARUTI,Maruti Suzuki India Limited,532500,0.64,8793.3,49040,15 minute Stock Breakouts,30/01/2023 09:26:05
16,17,AMARAJABAT,Amara Raja Batteries Limited,500008,0.47,582.25,53090,15 minute Stock Breakouts,30/01/2023 09:26:05
20,21,LAURUSLABS,Laurus Labs Limited,540222,0.47,343.45,53494,15 minute Stock Breakouts,30/01/2023 09:26:05
12,13,ENDURANCE,Endurance Technologies Limited,540153,0.46,1483.3,2178,15 minute Stock Breakouts,30/01/2023 09:26:05
11,12,TORNTPHARM,Torrent Pharmaceuticals Limited,500420,0.46,1544.45,16656,15 minute Stock Breakouts,30/01/2023 09:26:05
1,2,ABBOTINDIA,Abbott India Limited,500488,0.35,21286.2,499,15 minute Stock Breakouts,30/01/2023 09:26:05
3,4,ATUL,Atul Limited,500027,0.25,7015.05,2200,15 minute Stock Breakouts,30/01/2023 09:26:05
