,sr,nsecode,name,bsecode,per_chg,close,volume,ScreenerName,TimeOfDay
14,15,INDIACEM,The India Cements Limited,530005,1.07,216.8,1316955,PERFECT BEARISH,16/01/2023 09:05:33
8,9,RAMCOCEM,The Ramco Cements Limited,500260,0.77,709.75,164073,PERFECT BEARISH,16/01/2023 09:05:33
11,12,LICHSGFIN,Lic Housing Finance Limited,500253,0.69,402.9,1012622,PERFECT BEARISH,16/01/2023 09:05:33
4,5,INDIGO,Interglobe Aviation Limited,539448,0.59,2117.4,349581,PERFECT BEARISH,16/01/2023 09:05:33
1,2,NAUKRI,Info Edge (india) Limited,532777,0.42,3732.3,218359,PERFECT BEARISH,16/01/2023 09:05:33
7,8,TATACHEM,Tata Chemicals Limited,500770,0.14,974.6,390146,PERFECT BEARISH,16/01/2023 09:05:33
6,7,SUNPHARMA,Sun Pharmaceuticals Industries Limited,524715,-0.12,1031.6,1491367,PERFECT BEARISH,16/01/2023 09:05:33
12,13,WIPRO,Wipro Limited,507685,-0.15,393.9,6810930,PERFECT BEARISH,16/01/2023 09:05:33
13,14,CROMPTON,Crompton Greaves Consumer Electricals Limited,539876,-0.21,337.3,548554,PERFECT BEARISH,16/01/2023 09:05:33
2,3,SIEMENS,Siemens Limited,500550,-0.49,2966.6,218153,PERFECT BEARISH,16/01/2023 09:05:33
3,4,ABB,Abb India Limited,500002,-0.49,2899.95,103382,PERFECT BEARISH,16/01/2023 09:05:33
0,1,NAVINFLUOR,Navin Fluorine International Limited,532504,-1.0,4082.3,140966,PERFECT BEARISH,16/01/2023 09:05:33
9,10,AUBANK,AU Small Finance Bank,540611,-1.34,619.75,1393324,PERFECT BEARISH,16/01/2023 09:05:33
10,11,AMARAJABAT,Amara Raja Batteries Limited,500008,-2.65,575.3,541387,PERFECT BEARISH,16/01/2023 09:05:33
5,6,BATAINDIA,Bata India Limited,500043,-3.53,1578.9,893881,PERFECT BEARISH,16/01/2023 09:05:33
0,1,CROMPTON,Crompton Greaves Consumer Electricals Limited,539876,-0.21,337.3,548554,Bearish Engulifing-see after 3:15 PM for Next day trade,16/01/2023 09:06:35
3,4,SUNTV,Sun Tv Network Limited,532733,1.84,480.95,774785,Intraday Sell,16/01/2023 09:08:38
4,5,INDIACEM,The India Cements Limited,530005,1.07,216.8,1316955,Intraday Sell,16/01/2023 09:08:38
2,3,CANFINHOME,Can Fin Homes Limited,511196,0.37,549.55,279457,Intraday Sell,16/01/2023 09:08:38
1,2,UPL,Upl Limited,512070,0.14,718.8,1310587,Intraday Sell,16/01/2023 09:08:38
0,1,SBILIFE,SBI Life Insurance Company Ltd,540719,-0.21,1312.95,1214977,Intraday Sell,16/01/2023 09:08:38
0,1,UBL,United Breweries Limited,532478,-1.47,1620.0,401576,Chanakya Bearish Scanner - Working,16/01/2023 09:09:37
2,3,SUNTV,Sun Tv Network Limited,532733,1.84,480.95,774785,Sell 15 Min,16/01/2023 09:11:32
1,2,CANFINHOME,Can Fin Homes Limited,511196,0.37,549.55,279457,Sell 15 Min,16/01/2023 09:11:32
0,1,UPL,Upl Limited,512070,0.14,718.8,1310587,Sell 15 Min,16/01/2023 09:11:32
2,3,HCLTECH,Hcl Technologies Limited,532281,0.57,1077.8,8253765,Highly Bearish I-day,16/01/2023 09:12:38
1,2,RELIANCE,Reliance Industries Limited,500325,-0.16,2467.6,9515473,Highly Bearish I-day,16/01/2023 09:12:38
5,6,GAIL,Gail (india) Limited,532155,-0.72,96.1,9641316,Highly Bearish I-day,16/01/2023 09:12:38
3,4,MGL,Mahanagar Gas Limited,539957,-0.81,854.95,181157,Highly Bearish I-day,16/01/2023 09:12:38
4,5,GUJGASLTD,Gujarat Gas Limited,539336,-3.53,450.3,3266021,Highly Bearish I-day,16/01/2023 09:12:38
0,1,LTTS,L&t Technology Services Limited,540115,-5.33,3448.75,1302790,Highly Bearish I-day,16/01/2023 09:12:38
2,3,TORNTPOWER,Torrent Power Limited,532779,-0.71,481.0,188066,Bearish RSi-Stoc,16/01/2023 09:13:39
1,2,MCDOWELL-N,United Spirits Limited,532432,-1.37,846.0,594110,Bearish RSi-Stoc,16/01/2023 09:13:39
0,1,UBL,United Breweries Limited,532478,-1.47,1620.0,401576,Bearish RSi-Stoc,16/01/2023 09:13:39
3,4,AUROPHARMA,Aurobindo Pharma Limited,524804,-2.51,435.15,1954518,Bearish RSi-Stoc,16/01/2023 09:13:39
1,2,KHADIM,Khadim India Ltd,540775,-1.13,236.9,42601,Bearish Engulfing - Moderate,16/01/2023 09:14:35
2,3,GPPL,Gujarat Pipavav Port Limited,533248,-1.51,94.55,1540236,Bearish Engulfing - Moderate,16/01/2023 09:14:35
0,1,BDL,Bharat Dynamics Ltd,541143,-1.58,924.8,533945,Bearish Engulfing - Moderate,16/01/2023 09:14:35
1,2,MPHASIS,Mphasis Limited,526299,1.04,2035.25,624989,Volume Spike in 5 minutes,16/01/2023 09:15:35
2,3,BIOCON,Biocon Limited,532523,0.7,252.05,2003170,Volume Spike in 5 minutes,16/01/2023 09:15:35
0,1,INDIAMART,Indiamart Intermesh Ltd,542726,0.31,4460.55,34233,Volume Spike in 5 minutes,16/01/2023 09:15:35
