,sr,nsecode,name,bsecode,per_chg,close,volume,ScreenerName,TimeOfDay
0,5,UPL,Upl Limited,512070.0,0.46,748.55,357927,PERFECT BEARISH,24/02/2023 10:10:23
1,1,MARUTI,Maruti Suzuki India Limited,532500.0,0.13,8707.55,43893,PERFECT BEARISH,24/02/2023 10:10:23
2,4,TECHM,Tech Mahindra Limited,532755.0,0.02,1129.05,497773,PERFECT BEARISH,24/02/2023 10:10:23
3,8,GLENMARK,Glenmark Pharmaceuticals Limited,532296.0,0.01,448.25,147942,PERFECT BEARISH,24/02/2023 10:10:23
4,10,ITC,Itc Limited,500875.0,-0.34,386.3,2194689,PERFECT BEARISH,24/02/2023 10:10:23
5,7,DABUR,Dabur India Limited,500096.0,-0.37,537.75,225096,PERFECT BEARISH,24/02/2023 10:10:23
6,2,DALBHARAT,Dalmia Bharat Limited,533309.0,-0.39,1887.45,48889,PERFECT BEARISH,24/02/2023 10:10:23
7,3,MCX,Multi Commodity Exchange Of India Limited,534091.0,-0.59,1373.15,39159,PERFECT BEARISH,24/02/2023 10:10:23
8,6,SYNGENE,Syngene International Limited,539268.0,-0.7,580.6,99699,PERFECT BEARISH,24/02/2023 10:10:23
9,11,APOLLOTYRE,Apollo Tyres Limited,500877.0,-1.07,324.35,274927,PERFECT BEARISH,24/02/2023 10:10:23
10,12,INDUSTOWER,Indus Towers Ltd (Bharti Infratel),534816.0,-2.6,168.5,1697938,PERFECT BEARISH,24/02/2023 10:10:23
11,13,NATIONALUM,National Aluminium Company Limited,532234.0,-2.8,79.75,3786514,PERFECT BEARISH,24/02/2023 10:10:23
12,9,HINDALCO,Hindalco Industries Limited,500440.0,-4.02,418.9,3539864,PERFECT BEARISH,24/02/2023 10:10:23
13,4,BALRAMCHIN,Balrampur Chini Mills Limited,500038.0,-0.23,361.7,943850,Bearish Engulifing-see after 3:15 PM for Next day trade,24/02/2023 10:11:22
14,1,ADANIENT,Adani Enterprises Limited,512599.0,-1.95,1355.75,1732229,Bearish Engulifing-see after 3:15 PM for Next day trade,24/02/2023 10:11:22
15,5,VEDL,Vedanta Limited,500295.0,-2.08,296.6,3261583,Bearish Engulifing-see after 3:15 PM for Next day trade,24/02/2023 10:11:22
16,2,JINDALSTEL,Jindal Steel & Power Limited,532286.0,-2.87,564.0,662129,Bearish Engulifing-see after 3:15 PM for Next day trade,24/02/2023 10:11:22
17,3,HINDALCO,Hindalco Industries Limited,500440.0,-4.02,418.9,3622494,Bearish Engulifing-see after 3:15 PM for Next day trade,24/02/2023 10:11:22
18,1,HINDALCO,Hindalco Industries Limited,500440.0,-4.17,418.25,3745112,Chanakya Bearish Scanner - Working,24/02/2023 10:14:38
19,1,PIIND,Pi Industries Limited,523642.0,-0.39,3148.25,60901,My-intraday-sell-setup-ADX,24/02/2023 10:15:35
20,5,BPCL,Bharat Petroleum Corporation Limited,500547.0,-0.92,317.6,459570,My-intraday-sell-setup-ADX,24/02/2023 10:15:35
